client_id,target,col1453,col2167,col2174,col2175,col2176,col2177,col2180,col2181,col2182,col2183,col2190,col2221,col2222,col2316,col2317,col2318,col2470,col2663
4319,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1512246.60666667,164588.0,164588.0,164588.0,128.0,0.2562613816564786
4535,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,30000.0,3551928.1325,324640.0,322907.0,323340.25,233.0,0.2613962716033772
3871,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,1884417.54,230481.0,230481.0,230481.0,45.0,0.2564133421363149
1534,0,0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1138873.40333333,224757.0,101769.0,155028.5,162.0,0.2569190620677391
1534,0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1051267.75692308,224757.0,101769.0,157774.46153846,379.0,0.2569190620677391
4322,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1460037.54333333,206332.0,206332.0,206332.0,282.0,0.2569190620677391
5841,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2667121.69,173891.0,173891.0,173891.0,205.0,0.2583063057396068
5394,0,0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10000.0,3566022.40666667,255643.0,255643.0,255643.0,6.0,0.2560610222605129
1539,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3554274.29,204969.0,204969.0,204969.0,151.0,0.2562613816564786
1164,1,0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.0,0.0,1136806.15745455,243932.0,98445.0,152559.25454545,579.0,0.2748381234054201
5843,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3421250.195,158133.0,158133.0,158133.0,106.0,0.256195169300048
342,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2701848.36666667,251607.0,251607.0,251607.0,307.0,0.2560610222605129
4329,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3598644.06333333,213329.0,213329.0,213329.0,135.0,0.2569190620677391
344,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1577877.73333333,207904.0,207904.0,207904.0,61.0,0.2569190620677391
344,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1577877.73333333,207904.0,207904.0,207904.0,271.0,0.2569190620677391
5848,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,8006735.51,450122.0,450122.0,450122.0,275.0,0.2567183659523679
4729,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,7385348.07333333,347073.0,347073.0,347073.0,149.0,0.2562613816564786
4730,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10000.0,1084567.94,179558.0,100953.0,140255.5,413.0,0.2562613816564786
4110,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1861608.62,164719.0,164719.0,164719.0,756.0,0.2562613816564786
2570,0,0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5000.0,2067830.06666667,212745.0,104317.0,165052.33333333,398.0,0.2570165748042274
5715,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,3918085.85666667,342160.0,342160.0,342160.0,243.0,0.2572174233749946
3124,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2834160.86,162552.0,162552.0,162552.0,131.0,0.2562613816564786
5402,0,0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,10000.0,1083773.95,179429.0,165075.0,168663.5,41.0,0.2562613816564786
756,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2177748.9,195377.0,195377.0,195377.0,507.0,0.2562613816564786
1911,0,0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10000.0,1545869.10666667,177532.0,177532.0,177532.0,17.0,0.2569190620677391
1911,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1545869.10666667,177532.0,177532.0,177532.0,108.0,0.2569190620677391
1178,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2087265.76333333,169246.0,169246.0,169246.0,292.0,0.2562613816564786
1179,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3327389.77,169581.0,169581.0,169581.0,564.0,0.2562613816564786
761,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,6358194.94,321627.0,321627.0,321627.0,426.0,0.2607819003108666
762,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2233204.35,204462.0,204462.0,204462.0,493.0,0.2562613816564786
1558,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2436400.43666667,191504.0,191504.0,191504.0,191.0,0.253868266979616
4552,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,3753897.85,129972.0,129972.0,129972.0,19.0,0.2573476190144638
4553,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3950464.665,147424.0,147424.0,147424.0,313.0,0.2560610222605129
766,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27990.0,2507614.8,99000.0,99000.0,99000.0,1915.0,0.2562613816564786
2574,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,2205159.25666667,184032.0,184032.0,184032.0,335.0,0.2562613816564786
1918,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,2739968.02,152739.0,152739.0,152739.0,27.0,0.2562613816564786
2899,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37000.0,2230729.28,95648.0,95648.0,95648.0,1917.0,0.2562613816564786
1921,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10500.0,1762490.875,150000.0,150000.0,150000.0,374.0,0.2562613816564786
3664,0,0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,10000.0,2931749.30428571,318138.0,212800.0,257944.85714286,275.0,0.2571510494066396
5851,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,4642580.27,128249.0,128249.0,128249.0,361.0,0.2560610222605129
5852,0,1,0.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,10000.0,1943328.55,231807.0,197017.0,210933.0,30.0,0.2570165748042274
2262,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3505714.89333333,200616.0,200616.0,200616.0,219.0,0.2562613816564786
5724,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,4895851.25333333,295052.0,295052.0,295052.0,313.0,0.2567183659523679
4910,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20000.0,6785888.93333333,241657.0,241657.0,241657.0,128.0,0.264133815282362
2266,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1586736.62333333,165122.0,165122.0,165122.0,106.0,0.2562613816564786
2903,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1704408.62,157793.0,157793.0,157793.0,287.0,0.2562613816564786
3406,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,6823016.54333333,183285.0,183285.0,183285.0,32.0,0.2570165748042274
365,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2438317.62333333,243202.0,243202.0,243202.0,299.0,0.2560610222605129
3141,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3258549.41,152942.0,152942.0,152942.0,409.0,0.2562613816564786
5857,0,0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10000.0,3938391.44333333,168946.0,168946.0,168946.0,11.0,0.2570165748042274
1936,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2467510.58333333,204158.0,204158.0,204158.0,364.0,0.2562613816564786
4347,0,0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,10000.0,3432080.83333333,224253.0,214364.0,219308.5,183.0,0.2573476190144638
3413,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1320703.49666667,177112.0,177112.0,177112.0,110.0,0.2562613816564786
1943,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1400746.03,166596.0,166596.0,166596.0,517.0,0.2572174233749946
3897,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1872384.695,178341.0,178341.0,178341.0,507.0,0.257674629497707
377,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2398235.83333333,187998.0,187998.0,187998.0,123.0,0.2560610222605129
5861,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2183714.63666667,215150.0,135842.0,175496.0,180.0,0.2562613816564786
789,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,3893695.51,160757.0,160757.0,160757.0,27.0,0.2585078115133585
4128,1,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1784042.44,178869.0,178869.0,178869.0,152.0,0.2619866495880749
4353,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,3206875.06,173623.0,173623.0,173623.0,29.0,0.2562613816564786
1584,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10000.0,1091003.6325,210351.0,171944.0,181545.75,457.0,0.2562613816564786
1584,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10000.0,1091003.6325,210351.0,171944.0,181545.75,548.0,0.2562613816564786
5863,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,3908505.88,338289.0,338289.0,338289.0,685.0,0.2572174233749946
4130,0,0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,10000.0,949343.296,181198.0,160769.0,169599.14285714,117.0,0.2740683244443767
4916,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3325262.77,130867.72,130867.72,130867.72,281.0,0.2562613816564786
5107,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2713525.79333333,271773.0,271773.0,271773.0,152.0,0.2572174233749946
4746,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,6874701.06,390575.0,390575.0,390575.0,236.0,0.2572174233749946
5864,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2369112.63,151381.0,151381.0,151381.0,54.0,0.2562613816564786
5270,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1695686.65666667,231267.0,231267.0,231267.0,61.0,0.2577613825066948
5865,0,0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3766066.875,336649.0,85709.0,229103.28571429,101.0,0.2562613816564786
1595,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50000.0,4578374.625,117893.0,117893.0,117893.0,93.0,0.2562613816564786
1216,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,2270782.50666667,100822.4,100822.4,100822.4,1344.0,0.2562613816564786
1950,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1550584.58333333,185019.0,185019.0,185019.0,318.0,0.2560610222605129
4135,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1454862.73,182720.0,182720.0,182720.0,213.0,0.2562613816564786
5867,0,0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,2571238.0675,276718.0,264178.0,269194.0,64.0,0.25993274833049
401,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10500.0,1968406.47,168335.0,168335.0,168335.0,604.0,0.2562613816564786
5868,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2073681.335,126161.0,126161.0,126161.0,128.0,0.2572174233749946
3912,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10000.0,2054749.2,191754.0,178544.0,182947.33333333,401.0,0.2562613816564786
2614,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10500.0,1391900.58666667,108500.0,108500.0,108500.0,681.0,0.2562613816564786
3158,0,0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,10000.0,4551102.342,220766.0,131270.0,188317.0,635.0,0.2569190620677391
5570,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1582036.3,196369.0,196369.0,196369.0,180.0,0.2562613816564786
5573,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2209061.50333333,180997.0,180997.0,180997.0,166.0,0.2562613816564786
4753,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,3605304.25,196438.0,196438.0,196438.0,29.0,0.2567183659523679
3441,0,0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,10000.0,1238334.09,170173.0,170173.0,170173.0,30.0,0.2562613816564786
1230,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,4596792.37666667,444705.0,444705.0,444705.0,418.0,0.2572174233749946
831,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10500.0,2041563.5,97500.0,97500.0,97500.0,1529.0,0.2562613816564786
1961,0,0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10000.0,3428419.77,229278.0,229278.0,229278.0,5.0,0.2600437756669507
834,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1621735.81333333,199667.0,199667.0,199667.0,290.0,0.2569190620677391
417,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,4797390.0,114500.0,114500.0,114500.0,0.0,0.2562613816564786
4756,0,1,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3852052.12333333,158993.0,158993.0,158993.0,109.0,0.2583063057396068
4934,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2630917.775,161406.0,161406.0,161406.0,499.0,0.2562613816564786
1623,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2188449.37333333,170710.0,170710.0,170710.0,157.0,0.2560610222605129
1625,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2361010.395,148834.0,148834.0,148834.0,457.0,0.2562613816564786
2311,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1395393.0,174992.0,174992.0,174992.0,383.0,0.260363231089911
3173,0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,2392339.574,563828.35,563828.35,563828.35,527.0,0.2980803742037378
1241,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,4353891.16,119597.0,119597.0,119597.0,0.0,0.2769020267137805
5873,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4250388.55,232898.0,232898.0,232898.0,23.0,0.2560610222605129
428,0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5000.0,3307565.325,297885.0,294112.0,295998.5,472.0,0.2572174233749946
1627,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4792685.85,150595.0,150595.0,150595.0,78.0,0.2562613816564786
2313,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,6979875.6,180068.0,180068.0,180068.0,587.0,0.2563990934499395
5741,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3033943.80666667,233045.0,233045.0,233045.0,218.0,0.2572174233749946
5874,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1000.0,1000.0,210496.0,210496.0,210496.0,0.0,0.2627163768005641
1977,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1461467.58333333,183333.0,183333.0,183333.0,606.0,0.2572174233749946
854,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2787289.3,139121.0,139121.0,139121.0,89.0,0.2568527384670425
854,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2787289.3,139121.0,139121.0,139121.0,208.0,0.2568527384670425
2647,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2750228.915,153216.0,153216.0,153216.0,442.0,0.2572174233749946
5877,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2964381.31666667,139366.0,139366.0,139366.0,606.0,0.2562613816564786
5878,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30000.0,5116351.36,321690.0,321690.0,321690.0,223.0,0.2569190620677391
5879,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3204595.58666667,241927.0,241927.0,241927.0,73.0,0.2646471100436953
3703,0,0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10000.0,2388071.59333333,238487.0,238487.0,238487.0,17.0,0.2583063057396068
2320,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2351704.01,192213.0,192213.0,192213.0,388.0,0.2563990934499395
2649,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50000.0,4103160.19,139823.0,139823.0,139823.0,488.0,0.2572174233749946
2323,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2073387.98,222492.0,222492.0,222492.0,150.0,0.2562613816564786
5885,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,5688229.45,287273.0,280431.0,283852.0,151.0,0.2570165748042274
3185,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,5422581.00333333,274830.0,274830.0,274830.0,464.0,0.2560610222605129
5434,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1997458.68333333,176265.0,176265.0,176265.0,396.0,0.2569190620677391
5887,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4263028.70333333,210363.0,210363.0,210363.0,79.0,0.2589840822642586
21,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,4012913.11333333,121858.0,121858.0,121858.0,0.0,0.2562613816564786
443,0,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5000.0,1547166.01666667,201540.0,98445.0,165979.11111111,372.0,0.2569190620677391
5888,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2163167.72666667,169139.0,169139.0,169139.0,263.0,0.2569190620677391
2663,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27000.0,4080858.385,335145.0,251249.0,272223.0,683.0,0.3041051075431462
3464,0,0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,2624411.08666667,155734.0,155734.0,155734.0,1.0,0.2562613816564786
25,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10000.0,2092803.6725,249597.0,196488.0,219071.25,395.0,0.2562613816564786
3716,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3513451.61,171620.0,171620.0,171620.0,242.0,0.2560610222605129
884,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3385185.98333333,161411.0,161411.0,161411.0,96.0,0.2560610222605129
5890,0,1,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,1468870.355,172711.0,163545.0,169044.6,93.0,0.2570165748042274
886,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27000.0,4460707.52333333,364871.0,364871.0,364871.0,545.0,0.2567183659523679
4956,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1395609.06,181009.0,181009.0,181009.0,219.0,0.2562613816564786
2014,0,0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1293418.51,263720.0,160739.0,226816.8,107.0,0.2562613816564786
2014,0,0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1293418.51,263720.0,160739.0,226816.8,289.0,0.2562613816564786
891,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2608199.34,143989.0,143989.0,143989.0,177.0,0.257722168496272
36,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,1371352.33333333,105000.0,105000.0,105000.0,975.0,0.2562613816564786
4784,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2787608.66,152952.0,152952.0,152952.0,271.0,0.2560610222605129
2023,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,1512175.0,76000.0,76000.0,76000.0,1244.0,0.2562613816564786
3479,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,4156025.33333333,121425.0,121425.0,121425.0,0.0,0.2569190620677391
2677,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,4140943.19,203877.0,203877.0,203877.0,156.0,0.2572174233749946
2678,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10500.0,1435693.4,112000.0,112000.0,112000.0,1250.0,0.2562613816564786
906,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2042047.485,170235.0,170235.0,170235.0,59.0,0.2567756977104408
476,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,1895538.6225,167332.0,162875.0,163989.25,327.0,0.2765107595163473
46,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10000.0,2563359.42,222493.0,222493.0,222493.0,1019.0,0.2562613816564786
1680,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,10000.0,2143216.02,184434.0,157975.0,171204.5,325.0,0.2562613816564786
3733,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,5891923.72666667,325581.0,325581.0,325581.0,148.0,0.2737732394459877
494,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1354133.22333333,177526.0,177526.0,177526.0,165.0,0.2562613816564786
494,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,1354133.22333333,177526.0,177526.0,177526.0,347.0,0.2562613816564786
5453,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27000.0,4370191.15333333,362771.0,362771.0,362771.0,229.0,0.2573476190144638
2034,0,0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1015728.17142857,276727.0,239727.0,260869.85714286,79.0,0.2562613816564786
1316,0,0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,10000.0,3168359.29,176618.0,163520.0,168759.2,150.0,0.2562613816564786
4416,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2822522.86333333,222315.0,222315.0,222315.0,401.0,0.2609463456312051
3501,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2011226.53,161920.0,161920.0,161920.0,351.0,0.2569190620677391
2694,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,3362571.75333333,178125.0,178125.0,178125.0,418.0,0.2560610222605129
3502,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20000.0,20000.0,255305.0,255305.0,255305.0,0.0,0.2570165748042274
5599,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2863102.71,167596.0,167596.0,167596.0,246.0,0.2530169467321295
4611,0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,3070983.765,154612.0,154612.0,154612.0,178.0,0.2572174233749946
939,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10000.0,2252872.55666667,162015.0,162015.0,162015.0,713.0,0.2569190620677391
2049,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10500.0,1985117.895,155000.0,155000.0,155000.0,479.0,0.2562613816564786
1334,1,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10000.0,2819108.79,151500.0,151500.0,151500.0,199.0,0.2567183659523679
5905,0,0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,27000.0,3141929.73333333,180462.0,168909.0,170834.5,63.0,0.2562613816564786
3973,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000.0,1885053.72,111847.4,111847.4,111847.4,1243.0,0.2562613816564786
4426,0,0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,10000.0,2083885.1175,167651.0,158530.0,163090.5,51.0,0.2569190620677391
4201,0,0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10000.0,2657178.84,590000.0,272647.0,351985.25,157.0,0.2569190620677391
